"id","article_title","article_language","journal_title","jounral_abbreviation","journal_issn","article_jvolumn","article_jissue","article_jcreated_at","article_pagination","author_list"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7341625690460205","0.873327374458313","0.5084487795829773","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.831396222114563","0.8818532824516296","0.5084487795829773","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8147196173667908","0.873327374458313","0.7110527753829956","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248568773269653","0.8818532824516296","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8533903956413269","0.8517571687698364","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8688511848449707","0.8228856921195984","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8072699308395386","0.873327374458313","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7633776664733887","0.8818532824516296","0.28815481066703796","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.831396222114563","0.011163156479597092","0.6369813084602356","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7633776664733887","0.8545649647712708","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8186498284339905","0.8788817524909973","0.2253950536251068","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7552408576011658","0.011163156479597092","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.8228856921195984","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7633776664733887","0.8545649647712708","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8400018811225891","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8818532824516296","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8340237140655518","0.8734934329986572","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8228856921195984","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8519929647445679","0.8818532824516296","0.2646154463291168","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7915691137313843","0.8228856921195984","0.303894966840744","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.8662492632865906","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8688511848449707","0.873327374458313","0.614266574382782","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8519929647445679","0.8662492632865906","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8434852957725525","0.8734934329986572","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7532936334609985","0.8228856921195984","0.7436289191246033","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7760328054428101","0.9296561479568481","0.36588847637176514","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248568773269653","0.8517571687698364","0.28525346517562866","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8575471639633179","0.8662492632865906","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8224377036094666","0.9024783968925476","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.8517571687698364","0.5563948750495911","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248568773269653","0.905171811580658","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248568773269653","0.8818532824516296","0.2275954633951187","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8452100157737732","0.8662492632865906","0.634040892124176","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8186498284339905","0.8545649647712708","0.6134481430053711","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8341829776763916","0.8662492632865906","0.494018018245697","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.834885835647583","0.8733272552490234","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8491635322570801","0.8662492632865906","0.5411617755889893","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8545649647712708","0.6844691038131714","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.8734934329986572","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8385637998580933","0.8517571687698364","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.5835070610046387","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8271046876907349","0.8517571687698364","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.843837559223175","0.8734934329986572","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8452100157737732","0.8734934329986572","0.7049067616462708","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8552340269088745","0.873327374458313","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8818532824516296","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.7049067616462708","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7608206868171692","0.8517571687698364","0.5340438485145569","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.831396222114563","0.8448437452316284","0.21316005289554596","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8058648109436035","0.8753392696380615","0.2790209949016571","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8352535367012024","0.8734934329986572","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7793676853179932","0.8517571687698364","0.6868019700050354","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8818532824516296","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.8734934329986572","0.6215861439704895","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8491635322570801","0.8517571687698364","0.28525346517562866","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8186498284339905","0.8734934329986572","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.8818532824516296","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.825267493724823","0.8788817524909973","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8325408101081848","0.8228856921195984","0.6544399857521057","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.8228856921195984","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8352535367012024","0.8228856921195984","0.614266574382782","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7334408760070801","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.8818532824516296","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8688511848449707","0.873327374458313","0.6680205464363098","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8519929647445679","0.9024783968925476","0.5084487795829773","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8147196173667908","0.011163156479597092","0.6619695425033569","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7755624651908875","0.8818532824516296","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7929006814956665","0.8818532824516296","0.2994728684425354","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8575471639633179","0.8662492632865906","0.5398026704788208","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248164057731628","0.8753392696380615","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8340237140655518","0.8662492632865906","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8578152656555176","0.8662492632865906","0.5594407916069031","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7582949995994568","0.8228856921195984","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8224377036094666","0.8545649647712708","0.7350596189498901","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8072699308395386","0.9024783968925476","0.5835070610046387","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8431591987609863","0.9024783968925476","0.26564258337020874","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8322188854217529","0.9024783968925476","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8873464465141296","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0001876495807664469","0.011163156479597092","0.22123102843761444","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.5835070610046387","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8431591987609863","0.8734934329986572","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8533903956413269","0.8662492632865906","0.5553946495056152","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7944212555885315","0.8753392696380615","0.7350596189498901","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.807269811630249","0.8753392696380615","0.6287694573402405","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8575471639633179","0.8734934329986572","0.5343097448348999","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.873327374458313","0.5732929706573486","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8352535367012024","0.8873464465141296","0.5835070610046387","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.8818532824516296","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8341829776763916","0.873327374458313","0.6052261590957642","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0001876495807664469","0.011163156479597092","0.634040892124176","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8578152656555176","0.8734934329986572","0.5084487795829773","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8058648109436035","0.873327374458313","0.5253980159759521","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8340237140655518","0.8662492632865906","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8519929647445679","0.8662492632865906","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7929006814956665","0.011163156479597092","0.3120711147785187","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8595158457756042","0.8734934329986572","0.5084487795829773","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8166248202323914","0.8734934329986572","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8578152656555176","0.9024783968925476","0.4015280306339264","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8434852957725525","0.8517571687698364","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8818532824516296","0.21760711073875427","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8688511848449707","0.8517571687698364","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8166248202323914","0.8662492632865906","0.5398026704788208","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8930218815803528","0.8662492632865906","0.6702014207839966","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0001876495807664469","0.011163156479597092","0.32340559363365173","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8575471639633179","0.8734934329986572","0.5633133053779602","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8552340269088745","0.8818532824516296","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943133115768433","0.8662492632865906","0.494018018245697","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248568773269653","0.9024783968925476","0.5084487795829773","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.810336172580719","0.873327374458313","0.714141309261322","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8271046876907349","0.873327374458313","0.5253980159759521","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8434852957725525","0.8753392696380615","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8005678057670593","0.8662492632865906","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8491635322570801","0.8942931890487671","0.7049067616462708","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.875626266002655","0.8734934329986572","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.011163156479597092","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8346287608146667","0.8818532824516296","0.5279605984687805","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.810336172580719","0.873327374458313","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0001876495807664469","0.011163156479597092","0.7135473489761353","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8956316709518433","0.8818532824516296","0.6409005522727966","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7665376663208008","0.8662492632865906","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8247488737106323","0.8662492632865906","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0001876495807664469","0.011163156479597092","0.26743993163108826","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8595158457756042","0.8448437452316284","0.5084487795829773","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8688511848449707","0.8228856921195984","0.5928943157196045","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8434542417526245","0.8901414275169373","0.21399067342281342","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8575471639633179","0.8818532824516296","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8310999870300293","0.011163156479597092","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.773697018623352","0.873327374458313","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8575471639633179","0.8873464465141296","0.33806586265563965","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8341829776763916","0.8448437452316284","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.9024783968925476","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.807269811630249","0.8733272552490234","0.675961434841156","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7500093579292297","0.8517571687698364","0.6503487825393677","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8325408101081848","0.8734934329986572","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943133115768433","0.8734934329986572","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8662492632865906","0.494018018245697","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.945198655128479","0.7110527753829956","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7929006814956665","0.8517571687698364","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.8942931890487671","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8431591987609863","0.8228856921195984","0.6544399857521057","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.8517571687698364","0.5398026704788208","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8288721442222595","0.8517571687698364","0.5127289295196533","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8517571687698364","0.6619695425033569","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7928872108459473","0.8753392696380615","0.4993075132369995","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943133115768433","0.873327374458313","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8575471639633179","0.8228856921195984","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.831396222114563","0.8734934329986572","0.5279605984687805","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.8734934329986572","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.873327374458313","0.494018018245697","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8109202980995178","0.873327374458313","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8385637998580933","0.8662492632865906","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8201338648796082","0.8662492632865906","0.5682302117347717","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.873327374458313","0.6409005522727966","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8346287608146667","0.8818532824516296","0.2646154463291168","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8019130825996399","0.9024783968925476","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8119454383850098","0.9807933568954468","0.5682302117347717","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7929006814956665","0.8662492632865906","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8201338648796082","0.873327374458313","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7341625690460205","0.8228856921195984","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8688511848449707","0.873327374458313","0.6680205464363098","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7633776664733887","0.8818532824516296","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8491635322570801","0.8662492632865906","0.5553946495056152","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8385637998580933","0.8818532824516296","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8688511848449707","0.8662492632865906","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8271046876907349","0.8228856921195984","0.5928943157196045","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943133115768433","0.8942931890487671","0.36014536023139954","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7969879508018494","0.8818532824516296","0.6419439911842346","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7938172221183777","0.8545649647712708","0.6995651721954346","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8491635322570801","0.8734934329986572","0.5398026704788208","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8322188854217529","0.8887208700180054","0.7436289191246033","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.830094039440155","0.8734934329986572","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7987772226333618","0.8228856921195984","0.5936025977134705","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8109202980995178","0.9024783968925476","0.2253950536251068","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8288721442222595","0.9288139343261719","0.38522103428840637","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.8662492632865906","0.5928943157196045","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8578152656555176","0.8662492632865906","0.7350596189498901","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.825267493724823","0.8448437452316284","0.5398026704788208","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7633776664733887","0.8818532824516296","0.529159426689148","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.011163156479597092","0.6224880814552307","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8442391157150269","0.8753392696380615","0.5418664813041687","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248568773269653","0.8228856921195984","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.8734934329986572","0.6287695169448853","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248164057731628","0.8517571687698364","0.6587000489234924","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943358421325684","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7943133115768433","0.9024783968925476","0.3120711147785187","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7801453471183777","0.9648120999336243","0.2944551408290863","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8147196173667908","0.8818532824516296","0.7436289191246033","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8028789162635803","0.8228856921195984","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.825267493724823","0.9024783968925476","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8248568773269653","0.8734934329986572","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8488290309906006","0.8734934329986572","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8325408101081848","0.9024783968925476","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8702839612960815","0.8734934329986572","0.529159426689148","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8341829776763916","0.011163156479597092","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7898948192596436","0.8734934329986572","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8519929647445679","0.8734934329986572","0.5007990002632141","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8224377036094666","0.8942931890487671","0.34911999106407166","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.791111171245575","0.8734934329986572","0.9993010759353638","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7915691137313843","0.8662492632865906","0.5691452026367188","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8340237140655518","0.9024783968925476","0.5732929706573486","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8578152656555176","0.873327374458313","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8385637998580933","0.8873464465141296","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.0001876495807664469","0.011163156479597092","0.18427304923534393","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.7918443083763123","0.011163156479597092","0.6001110076904297","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8386774659156799","0.8734934329986572","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.873327374458313","0.5563948750495911","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.9288139343261719","0.5835070610046387","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8209359645843506","0.873327374458313","0.6265799403190613","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8578152656555176","0.8788817524909973","0.6215861439704895","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8080193400382996","0.8448437452316284","0.5053094029426575","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.773697018623352","0.8734934329986572","0.48744145035743713","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8552340269088745","0.8228856921195984","0.5398026704788208","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8442391157150269","0.8662492632865906","0.6101040244102478","1.0","1.0"
"1.0","1.0","1.0","1.0","1.0","1.0","0.8247488737106323","0.8818532824516296","0.6287695169448853","1.0","1.0"
